accession	gene	protein_name	length	organism	organism_taxon_id	disease_uniprot_name	disease_uniprot_id	disease_acronym	mim_id	uniprot_url
P07602	PSAP	Prosaposin	524	Homo sapiens	9606	Combined saposin deficiency	DI-01370	PSAPD		https://rest.uniprot.org/uniprotkb/P07602
P07602	PSAP	Prosaposin	524	Homo sapiens	9606	Metachromatic leukodystrophy due to saposin B deficiency	DI-02744	MLDSAPB		https://rest.uniprot.org/uniprotkb/P07602
P07602	PSAP	Prosaposin	524	Homo sapiens	9606	Gaucher disease, atypical, due to saposin C deficiency	DI-01196	GDSAPC		https://rest.uniprot.org/uniprotkb/P07602
P07602	PSAP	Prosaposin	524	Homo sapiens	9606	Krabbe disease, atypical, due to saposin A deficiency	DI-01197	KRBSAPA		https://rest.uniprot.org/uniprotkb/P07602
P07602	PSAP	Prosaposin	524	Homo sapiens	9606	Parkinson disease 24, autosomal dominant	DI-06202	PARK24		https://rest.uniprot.org/uniprotkb/P07602
P07686	HEXB	Beta-hexosaminidase subunit beta	556	Homo sapiens	9606	GM2-gangliosidosis 2	DI-00537	GM2G2		https://rest.uniprot.org/uniprotkb/P07686
P07766	CD3E	T-cell surface glycoprotein CD3 epsilon chain	207	Homo sapiens	9606	Immunodeficiency 18	DI-04034	IMD18		https://rest.uniprot.org/uniprotkb/P07766
P07814	EPRS1	Bifunctional glutamate/proline--tRNA ligase	1512	Homo sapiens	9606	Leukodystrophy, hypomyelinating, 15	DI-05239	HLD15		https://rest.uniprot.org/uniprotkb/P07814
P07948	LYN	Tyrosine-protein kinase Lyn	512	Homo sapiens	9606	Autoinflammatory disease, systemic, with vasculitis	DI-06688	SAIDV		https://rest.uniprot.org/uniprotkb/P07948
P07949	RET	Proto-oncogene tyrosine-protein kinase receptor Ret	1114	Homo sapiens	9606	Hirschsprung disease 1	DI-01746	HSCR1		https://rest.uniprot.org/uniprotkb/P07949
P07949	RET	Proto-oncogene tyrosine-protein kinase receptor Ret	1114	Homo sapiens	9606	Medullary thyroid carcinoma	DI-01957	MTC		https://rest.uniprot.org/uniprotkb/P07949
P07949	RET	Proto-oncogene tyrosine-protein kinase receptor Ret	1114	Homo sapiens	9606	Multiple neoplasia 2B	DI-02009	MEN2B		https://rest.uniprot.org/uniprotkb/P07949
P07949	RET	Proto-oncogene tyrosine-protein kinase receptor Ret	1114	Homo sapiens	9606	Pheochromocytoma	DI-02160	PCC		https://rest.uniprot.org/uniprotkb/P07949
P07949	RET	Proto-oncogene tyrosine-protein kinase receptor Ret	1114	Homo sapiens	9606	Multiple neoplasia 2A	DI-02008	MEN2A		https://rest.uniprot.org/uniprotkb/P07949
P08034	GJB1	Gap junction beta-1 protein	283	Homo sapiens	9606	Charcot-Marie-Tooth disease, X-linked dominant, 1	DI-00293	CMTX1		https://rest.uniprot.org/uniprotkb/P08034
P08034	GJB1	Gap junction beta-1 protein	283	Homo sapiens	9606	Dejerine-Sottas syndrome	DI-00387	DSS		https://rest.uniprot.org/uniprotkb/P08034
P08069	IGF1R	Insulin-like growth factor 1 receptor	1367	Homo sapiens	9606	Insulin-like growth factor 1 resistance	DI-02747	IGF1RES		https://rest.uniprot.org/uniprotkb/P08069
P08118	MSMB	Beta-microseminoprotein	114	Homo sapiens	9606	Prostate cancer, hereditary, 13	DI-02660	HPC13		https://rest.uniprot.org/uniprotkb/P08118
P08123	COL1A2	Collagen alpha-2(I) chain	1366	Homo sapiens	9606	Ehlers-Danlos syndrome, arthrochalasia type, 2	DI-05166	EDSARTH2		https://rest.uniprot.org/uniprotkb/P08123
P08123	COL1A2	Collagen alpha-2(I) chain	1366	Homo sapiens	9606	Osteogenesis imperfecta 1	DI-02106	OI1		https://rest.uniprot.org/uniprotkb/P08123
P08123	COL1A2	Collagen alpha-2(I) chain	1366	Homo sapiens	9606	Osteogenesis imperfecta 2	DI-02107	OI2		https://rest.uniprot.org/uniprotkb/P08123
P08123	COL1A2	Collagen alpha-2(I) chain	1366	Homo sapiens	9606	Ehlers-Danlos syndrome, cardiac valvular type	DI-01317	EDSCV		https://rest.uniprot.org/uniprotkb/P08123
P08123	COL1A2	Collagen alpha-2(I) chain	1366	Homo sapiens	9606	Osteogenesis imperfecta 3	DI-02108	OI3		https://rest.uniprot.org/uniprotkb/P08123
P08123	COL1A2	Collagen alpha-2(I) chain	1366	Homo sapiens	9606	Osteogenesis imperfecta 4	DI-02103	OI4		https://rest.uniprot.org/uniprotkb/P08123
P08123	COL1A2	Collagen alpha-2(I) chain	1366	Homo sapiens	9606	Combined osteogenesis imperfecta and Ehlers-Danlos syndrome 2	DI-05987	OIEDS2		https://rest.uniprot.org/uniprotkb/P08123
P08183	ABCB1	ATP-dependent translocase ABCB1	1280	Homo sapiens	9606	Inflammatory bowel disease 13	DI-02657	IBD13		https://rest.uniprot.org/uniprotkb/P08183
P08183	ABCB1	ATP-dependent translocase ABCB1	1280	Homo sapiens	9606	Encephalopathy, acute transient	DI-06943	ENPAT		https://rest.uniprot.org/uniprotkb/P08183
P08397	HMBS	Porphobilinogen deaminase	361	Homo sapiens	9606	Acute intermittent porphyria	DI-00037	AIP		https://rest.uniprot.org/uniprotkb/P08397
P08397	HMBS	Porphobilinogen deaminase	361	Homo sapiens	9606	Encephalopathy, porphyria-related	DI-06842	ENCEP		https://rest.uniprot.org/uniprotkb/P08397
P08397	HMBS	Porphobilinogen deaminase	361	Homo sapiens	9606	Leukoencephalopathy, porphyria-related	DI-06844	LENCEP		https://rest.uniprot.org/uniprotkb/P08397
P08514	ITGA2B	Integrin alpha-IIb	1039	Homo sapiens	9606	Fetomaternal alloimmune thrombocytopenia 2	DI-07078	FMAIT2		https://rest.uniprot.org/uniprotkb/P08514
P08514	ITGA2B	Integrin alpha-IIb	1039	Homo sapiens	9606	Glanzmann thrombasthenia 1	DI-01664	GT1		https://rest.uniprot.org/uniprotkb/P08514
P08514	ITGA2B	Integrin alpha-IIb	1039	Homo sapiens	9606	Bleeding disorder, platelet-type, 16	DI-03752	BDPLT16		https://rest.uniprot.org/uniprotkb/P08514
P08559	PDHA1	Pyruvate dehydrogenase E1 component subunit alpha, somatic form, mitochondrial	390	Homo sapiens	9606	Pyruvate dehydrogenase E1-alpha deficiency	DI-02238	PDHAD		https://rest.uniprot.org/uniprotkb/P08559
P08709	F7	Coagulation factor VII	466	Homo sapiens	9606	Factor VII deficiency	DI-01541	FA7D		https://rest.uniprot.org/uniprotkb/P08709
P08779	KRT16	Keratin, type I cytoskeletal 16	473	Homo sapiens	9606	Pachyonychia congenita 1	DI-00891	PC1		https://rest.uniprot.org/uniprotkb/P08779
P08779	KRT16	Keratin, type I cytoskeletal 16	473	Homo sapiens	9606	Keratoderma, palmoplantar, non-epidermolytic, focal 1	DI-02590	FNEPPK1		https://rest.uniprot.org/uniprotkb/P08779
P09651	HNRNPA1	Heterogeneous nuclear ribonucleoprotein A1	372	Homo sapiens	9606	Inclusion body myopathy with early-onset Paget disease with or without frontotemporal dementia 3	DI-03882	IBMPFD3		https://rest.uniprot.org/uniprotkb/P09651
P09651	HNRNPA1	Heterogeneous nuclear ribonucleoprotein A1	372	Homo sapiens	9606	Amyotrophic lateral sclerosis 20	DI-03881	ALS20		https://rest.uniprot.org/uniprotkb/P09651
P09651	HNRNPA1	Heterogeneous nuclear ribonucleoprotein A1	372	Homo sapiens	9606	Myopathy, distal, 3	DI-06754	MPD3		https://rest.uniprot.org/uniprotkb/P09651
P09871	C1S	Complement C1s subcomponent	688	Homo sapiens	9606	Complement component C1s deficiency	DI-02293	C1SD		https://rest.uniprot.org/uniprotkb/P09871
P09871	C1S	Complement C1s subcomponent	688	Homo sapiens	9606	Ehlers-Danlos syndrome, periodontal type, 2	DI-04849	EDSPD2		https://rest.uniprot.org/uniprotkb/P09871
P0C0L5	C4B	Complement C4-B	1744	Homo sapiens	9606	Systemic lupus erythematosus	DI-02648	SLE		https://rest.uniprot.org/uniprotkb/P0C0L5
P0C0L5	C4B	Complement C4-B	1744	Homo sapiens	9606	Complement component 4B deficiency	DI-03321	C4BD		https://rest.uniprot.org/uniprotkb/P0C0L5
P0C1S8	WEE2	Wee1-like protein kinase 2	567	Homo sapiens	9606	Oocyte/zygote/embryo maturation arrest 5	DI-05264	OZEMA5		https://rest.uniprot.org/uniprotkb/P0C1S8
P0C7P3	SLFN14	Protein SLFN14	912	Homo sapiens	9606	Bleeding disorder, platelet-type, 20	DI-04706	BDPLT20		https://rest.uniprot.org/uniprotkb/P0C7P3
P0CG37	CFC1	Cryptic protein	223	Homo sapiens	9606	Heterotaxy, visceral, 2, autosomal	DI-02413	HTX2		https://rest.uniprot.org/uniprotkb/P0CG37
P0CW18	PRSS56	Serine protease 56	603	Homo sapiens	9606	Microphthalmia, isolated, 6	DI-02986	MCOP6		https://rest.uniprot.org/uniprotkb/P0CW18
P0DP23	CALM1	Calmodulin-1	149	Homo sapiens	9606	Ventricular tachycardia, catecholaminergic polymorphic, 4	DI-03610	CPVT4		https://rest.uniprot.org/uniprotkb/P0DP23
P0DP23	CALM1	Calmodulin-1	149	Homo sapiens	9606	Long QT syndrome 14	DI-04329	LQT14		https://rest.uniprot.org/uniprotkb/P0DP23
P0DP91	ERCC6	Chimeric ERCC6-PGBD3 protein	1061	Homo sapiens	9606	Premature ovarian failure 11	DI-04722	POF11		https://rest.uniprot.org/uniprotkb/P0DP91
P10070	GLI2	Zinc finger protein GLI2	1586	Homo sapiens	9606	Holoprosencephaly 9	DI-00571	HPE9		https://rest.uniprot.org/uniprotkb/P10070
P10070	GLI2	Zinc finger protein GLI2	1586	Homo sapiens	9606	Culler-Jones syndrome	DI-04127	CJS		https://rest.uniprot.org/uniprotkb/P10070
P10071	GLI3	Transcriptional activator GLI3	1580	Homo sapiens	9606	Greig cephalo-poly-syndactyly syndrome	DI-01685	GCPS		https://rest.uniprot.org/uniprotkb/P10071
P10071	GLI3	Transcriptional activator GLI3	1580	Homo sapiens	9606	Pallister-Hall syndrome	DI-02122	PHS		https://rest.uniprot.org/uniprotkb/P10071
P10071	GLI3	Transcriptional activator GLI3	1580	Homo sapiens	9606	Polydactyly, postaxial A1	DI-02397	PAPA1		https://rest.uniprot.org/uniprotkb/P10071
P10071	GLI3	Transcriptional activator GLI3	1580	Homo sapiens	9606	Polydactyly, postaxial B	DI-03100	PAPB		https://rest.uniprot.org/uniprotkb/P10071
P10071	GLI3	Transcriptional activator GLI3	1580	Homo sapiens	9606	Polydactyly, preaxial 4	DI-02401	PPD4		https://rest.uniprot.org/uniprotkb/P10071
P10589	NR2F1	COUP transcription factor 1	423	Homo sapiens	9606	Bosch-Boonstra-Schaaf optic atrophy syndrome	DI-04111	BBSOAS		https://rest.uniprot.org/uniprotkb/P10589
P10600	TGFB3	Transforming growth factor beta-3 proprotein	412	Homo sapiens	9606	Arrhythmogenic right ventricular dysplasia, familial, 1	DI-01549	ARVD1		https://rest.uniprot.org/uniprotkb/P10600
P10600	TGFB3	Transforming growth factor beta-3 proprotein	412	Homo sapiens	9606	Loeys-Dietz syndrome 5	DI-03991	LDS5		https://rest.uniprot.org/uniprotkb/P10600
P10643	C7	Complement component C7	843	Homo sapiens	9606	Complement component 7 deficiency	DI-01382	C7D		https://rest.uniprot.org/uniprotkb/P10643
P10827	THRA	Thyroid hormone receptor alpha	490	Homo sapiens	9606	Hypothyroidism, congenital, non-goitrous, 6	DI-03343	CHNG6		https://rest.uniprot.org/uniprotkb/P10827
P10828	THRB	Thyroid hormone receptor beta	461	Homo sapiens	9606	Thyroid hormone resistance, generalized, autosomal dominant	DI-01654	GRTHD		https://rest.uniprot.org/uniprotkb/P10828
P10828	THRB	Thyroid hormone receptor beta	461	Homo sapiens	9606	Thyroid hormone resistance, generalized, autosomal recessive	DI-03097	GRTHR		https://rest.uniprot.org/uniprotkb/P10828
P10828	THRB	Thyroid hormone receptor beta	461	Homo sapiens	9606	Selective pituitary thyroid hormone resistance	DI-02294	PRTH		https://rest.uniprot.org/uniprotkb/P10828
P11150	LIPC	Hepatic triacylglycerol lipase	499	Homo sapiens	9606	Hepatic lipase deficiency	DI-01706	HL deficiency		https://rest.uniprot.org/uniprotkb/P11150
P11166	SLC2A1	Solute carrier family 2, facilitated glucose transporter member 1	492	Homo sapiens	9606	GLUT1 deficiency syndrome 1	DI-01209	GLUT1DS1		https://rest.uniprot.org/uniprotkb/P11166
P11166	SLC2A1	Solute carrier family 2, facilitated glucose transporter member 1	492	Homo sapiens	9606	GLUT1 deficiency syndrome 2	DI-00421	GLUT1DS2		https://rest.uniprot.org/uniprotkb/P11166
P11166	SLC2A1	Solute carrier family 2, facilitated glucose transporter member 1	492	Homo sapiens	9606	Epilepsy, idiopathic generalized 12	DI-03549	EIG12		https://rest.uniprot.org/uniprotkb/P11166
P11166	SLC2A1	Solute carrier family 2, facilitated glucose transporter member 1	492	Homo sapiens	9606	Dystonia 9	DI-03550	DYT9		https://rest.uniprot.org/uniprotkb/P11166
P11166	SLC2A1	Solute carrier family 2, facilitated glucose transporter member 1	492	Homo sapiens	9606	Stomatin-deficient cryohydrocytosis with neurologic defects	DI-04611	SDCHCN		https://rest.uniprot.org/uniprotkb/P11166
P11168	SLC2A2	Solute carrier family 2, facilitated glucose transporter member 2	524	Homo sapiens	9606	Fanconi-Bickel syndrome	DI-01605	FBS		https://rest.uniprot.org/uniprotkb/P11168
P11230	CHRNB1	Acetylcholine receptor subunit beta	501	Homo sapiens	9606	Myasthenic syndrome, congenital, 2A, slow-channel	DI-04393	CMS2A		https://rest.uniprot.org/uniprotkb/P11230
P11230	CHRNB1	Acetylcholine receptor subunit beta	501	Homo sapiens	9606	Myasthenic syndrome, congenital, 2C, associated with acetylcholine receptor deficiency	DI-04398	CMS2C		https://rest.uniprot.org/uniprotkb/P11230
P11473	VDR	Vitamin D3 receptor	427	Homo sapiens	9606	Rickets vitamin D-dependent 2A	DI-02398	VDDR2A		https://rest.uniprot.org/uniprotkb/P11473
P11498	PC	Pyruvate carboxylase, mitochondrial	1178	Homo sapiens	9606	Pyruvate carboxylase deficiency	DI-02237	PC deficiency		https://rest.uniprot.org/uniprotkb/P11498
P11802	CDK4	Cyclin-dependent kinase 4	303	Homo sapiens	9606	Melanoma, cutaneous malignant 3	DI-01460	CMM3		https://rest.uniprot.org/uniprotkb/P11802
P12074	COX6A1	Cytochrome c oxidase subunit 6A1, mitochondrial	109	Homo sapiens	9606	Charcot-Marie-Tooth disease, recessive intermediate D	DI-04254	CMTRID		https://rest.uniprot.org/uniprotkb/P12074
P12109	COL6A1	Collagen alpha-1(VI) chain	1028	Homo sapiens	9606	Bethlem myopathy 1A	DI-00188	BTHLM1A		https://rest.uniprot.org/uniprotkb/P12109
P12109	COL6A1	Collagen alpha-1(VI) chain	1028	Homo sapiens	9606	Ullrich congenital muscular dystrophy 1A	DI-01110	UCMD1A		https://rest.uniprot.org/uniprotkb/P12109
P12259	F5	Coagulation factor V	2224	Homo sapiens	9606	Factor V deficiency	DI-00486	FA5D		https://rest.uniprot.org/uniprotkb/P12259
P12259	F5	Coagulation factor V	2224	Homo sapiens	9606	Thrombophilia due to activated protein C resistance	DI-01101	THPH2		https://rest.uniprot.org/uniprotkb/P12259
P12259	F5	Coagulation factor V	2224	Homo sapiens	9606	Budd-Chiari syndrome	DI-01300	BDCHS		https://rest.uniprot.org/uniprotkb/P12259
P12259	F5	Coagulation factor V	2224	Homo sapiens	9606	Ischemic stroke	DI-01835	ISCHSTR		https://rest.uniprot.org/uniprotkb/P12259
P12259	F5	Coagulation factor V	2224	Homo sapiens	9606	Pregnancy loss, recurrent, 1	DI-03350	RPRGL1		https://rest.uniprot.org/uniprotkb/P12259
P12644	BMP4	Bone morphogenetic protein 4	408	Homo sapiens	9606	Microphthalmia, syndromic, 6	DI-00764	MCOPS6		https://rest.uniprot.org/uniprotkb/P12644
P12644	BMP4	Bone morphogenetic protein 4	408	Homo sapiens	9606	Non-syndromic orofacial cleft 11	DI-00830	OFC11		https://rest.uniprot.org/uniprotkb/P12644
P12755	SKI	Ski oncogene	728	Homo sapiens	9606	Shprintzen-Goldberg craniosynostosis syndrome	DI-01027	SGS		https://rest.uniprot.org/uniprotkb/P12755
P12829	MYL4	Myosin light chain 4	197	Homo sapiens	9606	Atrial fibrillation, familial, 18	DI-04898	ATFB18		https://rest.uniprot.org/uniprotkb/P12829
P12883	MYH7	Myosin-7	1935	Homo sapiens	9606	Cardiomyopathy, familial hypertrophic, 1	DI-00233	CMH1		https://rest.uniprot.org/uniprotkb/P12883
P12883	MYH7	Myosin-7	1935	Homo sapiens	9606	Congenital myopathy 7A, myosin storage, autosomal dominant	DI-02021	CMYO7A		https://rest.uniprot.org/uniprotkb/P12883
P12883	MYH7	Myosin-7	1935	Homo sapiens	9606	Cardiomyopathy, dilated, 1S	DI-00224	CMD1S		https://rest.uniprot.org/uniprotkb/P12883
P12883	MYH7	Myosin-7	1935	Homo sapiens	9606	Myopathy, distal, 1	DI-01873	MPD1		https://rest.uniprot.org/uniprotkb/P12883
P12883	MYH7	Myosin-7	1935	Homo sapiens	9606	Congenital myopathy 7B, myosin storage, autosomal recessive	DI-04466	CMYO7B		https://rest.uniprot.org/uniprotkb/P12883
P12883	MYH7	Myosin-7	1935	Homo sapiens	9606	Left ventricular non-compaction 5	DI-05185	LVNC5		https://rest.uniprot.org/uniprotkb/P12883
P12931	SRC	Proto-oncogene tyrosine-protein kinase Src	536	Homo sapiens	9606	Thrombocytopenia 6	DI-04719	THC6		https://rest.uniprot.org/uniprotkb/P12931
P13533	MYH6	Myosin-6	1939	Homo sapiens	9606	Atrial septal defect 3	DI-00151	ASD3		https://rest.uniprot.org/uniprotkb/P13533
P13533	MYH6	Myosin-6	1939	Homo sapiens	9606	Cardiomyopathy, familial hypertrophic, 14	DI-02680	CMH14		https://rest.uniprot.org/uniprotkb/P13533
P13533	MYH6	Myosin-6	1939	Homo sapiens	9606	Cardiomyopathy, dilated, 1EE	DI-02682	CMD1EE		https://rest.uniprot.org/uniprotkb/P13533
P13533	MYH6	Myosin-6	1939	Homo sapiens	9606	Sick sinus syndrome 3	DI-03155	SSS3		https://rest.uniprot.org/uniprotkb/P13533
P13535	MYH8	Myosin-8	1937	Homo sapiens	9606	Carney complex variant	DI-01320	CACOV		https://rest.uniprot.org/uniprotkb/P13535
P13535	MYH8	Myosin-8	1937	Homo sapiens	9606	Arthrogryposis, distal, 7	DI-02392	DA7		https://rest.uniprot.org/uniprotkb/P13535
P13805	TNNT1	Troponin T, slow skeletal muscle	278	Homo sapiens	9606	Nemaline myopathy 5A, autosomal recessive, severe infantile	DI-02036	NEM5A		https://rest.uniprot.org/uniprotkb/P13805
P13805	TNNT1	Troponin T, slow skeletal muscle	278	Homo sapiens	9606	Nemaline myopathy 5B, autosomal recessive, childhood-onset	DI-06692	NEM5B		https://rest.uniprot.org/uniprotkb/P13805
P13805	TNNT1	Troponin T, slow skeletal muscle	278	Homo sapiens	9606	Nemaline myopathy 5C, autosomal dominant	DI-06693	NEM5C		https://rest.uniprot.org/uniprotkb/P13805
P13807	GYS1	Glycogen [starch] synthase, muscle	737	Homo sapiens	9606	Muscle glycogen storage disease 0	DI-02012	GSD0b		https://rest.uniprot.org/uniprotkb/P13807
P13987	CD59	CD59 glycoprotein	128	Homo sapiens	9606	Hemolytic anemia, CD59-mediated, with or without polyneuropathy	DI-01329	HACD59		https://rest.uniprot.org/uniprotkb/P13987
P14672	SLC2A4	Solute carrier family 2, facilitated glucose transporter member 4	509	Homo sapiens	9606	Type 2 diabetes mellitus	DI-02060	T2D		https://rest.uniprot.org/uniprotkb/P14672
P14679	TYR	Tyrosinase	529	Homo sapiens	9606	Albinism, oculocutaneous, 1A	DI-02088	OCA1A		https://rest.uniprot.org/uniprotkb/P14679
P14679	TYR	Tyrosinase	529	Homo sapiens	9606	Albinism, oculocutaneous, 1B	DI-02089	OCA1B		https://rest.uniprot.org/uniprotkb/P14679
P15291	B4GALT1	Beta-1,4-galactosyltransferase 1	398	Homo sapiens	9606	Congenital disorder of glycosylation 2D	DI-00349	CDG2D		https://rest.uniprot.org/uniprotkb/P15291
P15291	B4GALT1	Beta-1,4-galactosyltransferase 1	398	Homo sapiens	9606	Combined low LDL and fibrinogen	DI-06676	CLDLFIB		https://rest.uniprot.org/uniprotkb/P15291
P15502	ELN	Elastin	786	Homo sapiens	9606	Cutis laxa, autosomal dominant, 1	DI-01204	ADCL1		https://rest.uniprot.org/uniprotkb/P15502
P15502	ELN	Elastin	786	Homo sapiens	9606	Supravalvular aortic stenosis	DI-02347	SVAS		https://rest.uniprot.org/uniprotkb/P15502
P15509	CSF2RA	Granulocyte-macrophage colony-stimulating factor receptor subunit alpha	400	Homo sapiens	9606	Pulmonary surfactant metabolism dysfunction 4	DI-00963	SMDP4		https://rest.uniprot.org/uniprotkb/P15509
P15692	VEGFA	Vascular endothelial growth factor A, long form	395	Homo sapiens	9606	Microvascular complications of diabetes 1	DI-02754	MVCD1		https://rest.uniprot.org/uniprotkb/P15692
P15735	PHKG2	Phosphorylase b kinase gamma catalytic chain, liver/testis isoform	406	Homo sapiens	9606	Glycogen storage disease 9C	DI-00530	GSD9C		https://rest.uniprot.org/uniprotkb/P15735
P15882	CHN1	N-chimaerin	459	Homo sapiens	9606	Duane retraction syndrome 2	DI-01506	DURS2		https://rest.uniprot.org/uniprotkb/P15882
P15976	GATA1	Erythroid transcription factor	413	Homo sapiens	9606	X-linked dyserythropoietic anemia and thrombocytopenia	DI-02443	XDAT		https://rest.uniprot.org/uniprotkb/P15976
P15976	GATA1	Erythroid transcription factor	413	Homo sapiens	9606	Thrombocytopenia with beta-thalassemia, X-linked	DI-02461	XLTT		https://rest.uniprot.org/uniprotkb/P15976
P15976	GATA1	Erythroid transcription factor	413	Homo sapiens	9606	Anemia without thrombocytopenia, X-linked	DI-03055	XLAWT		https://rest.uniprot.org/uniprotkb/P15976
P15976	GATA1	Erythroid transcription factor	413	Homo sapiens	9606	Anemia, congenital, non-spherocytic hemolytic, 9	DI-06440	CNSHA9		https://rest.uniprot.org/uniprotkb/P15976
P16144	ITGB4	Integrin beta-4	1822	Homo sapiens	9606	Epidermolysis bullosa, junctional 5A, intermediate	DI-06342	JEB5A		https://rest.uniprot.org/uniprotkb/P16144
P16144	ITGB4	Integrin beta-4	1822	Homo sapiens	9606	Epidermolysis bullosa, junctional 5B, with pyloric atresia	DI-00458	JEB5B		https://rest.uniprot.org/uniprotkb/P16144
P16220	CREB1	Cyclic AMP-responsive element-binding protein 1	327	Homo sapiens	9606	Angiomatoid fibrous histiocytoma	DI-02611	AFH		https://rest.uniprot.org/uniprotkb/P16220
P16278	GLB1	Beta-galactosidase	677	Homo sapiens	9606	GM1-gangliosidosis 1	DI-00532	GM1G1		https://rest.uniprot.org/uniprotkb/P16278
P16278	GLB1	Beta-galactosidase	677	Homo sapiens	9606	GM1-gangliosidosis 2	DI-00533	GM1G2		https://rest.uniprot.org/uniprotkb/P16278
P16278	GLB1	Beta-galactosidase	677	Homo sapiens	9606	GM1-gangliosidosis 3	DI-00534	GM1G3		https://rest.uniprot.org/uniprotkb/P16278
